sampleID,dateTime,sourceCode,latitude,longitude,altitude,speed,heading,linkPVID,direction,distFromRef,distFromLink,slope
7365,6/17/2009 7:01,13,50.81040896,10.23322435,361,0,166,548091646,U,81.3312067,0.337608658,0.027415539
7365,6/17/2009 7:01,13,50.8104015,10.23325335,361,1,138,548091646,U,81.3312067,0.307668299,0
7365,6/17/2009 7:01,13,50.81040552,10.23326098,360,0,305,548091646,U,81.3312067,0.301435474,-0.027415556
7365,6/17/2009 7:01,13,50.81040552,10.23326492,360,0,147,548091646,U,81.3312067,0.297659858,0
7365,6/17/2009 7:01,13,50.81041432,10.23326634,358,0,200,548091646,U,81.3312067,0.298961757,-0.027415559
7365,6/17/2009 7:01,13,50.81046687,10.23319267,350,0,205,548091646,U,81.3312067,0.386374054,-0.027415551
7365,6/17/2009 7:01,13,50.81049889,10.23315822,344,0,193,548091646,U,81.3312067,0.430730761,-0.027415555
7365,6/17/2009 7:01,13,50.81051013,10.23314372,342,0,244,548091646,U,81.3312067,0.448609955,-0.027415554
7365,6/17/2009 7:01,13,50.81052144,10.2331314,340,0,300,548091646,U,81.3312067,0.464590499,-0.027415554
7365,6/17/2009 7:01,13,50.81052219,10.23313156,340,0,185,548091646,U,81.3312067,0.464772286,0
7365,6/17/2009 7:01,13,50.81052312,10.23313098,339,0,210,548091646,U,81.3312067,0.465699612,-0.027415566
7365,6/17/2009 7:01,13,50.81053175,10.23313098,337,0,109,548091646,U,81.3312067,0.469529747,-0.027415559
7365,6/17/2009 7:02,13,50.81054382,10.23313642,334,0,339,548091646,U,81.3312067,0.470306903,-0.02741556
7365,6/17/2009 7:02,13,50.81054499,10.23314087,334,0,236,548091646,U,81.3312067,0.46696131,0
7365,6/17/2009 7:02,13,50.81054382,10.2331433,333,0,182,548091646,U,81.3312067,0.464268302,-0.027415564
7365,6/17/2009 7:02,13,50.81054122,10.23314573,334,0,292,548091646,U,81.3312067,0.460886944,0.027415562
7365,6/17/2009 7:02,13,50.81053653,10.23314782,334,0,180,548091646,U,81.3312067,0.456812116,0
7365,6/17/2009 7:02,13,50.81053217,10.23314992,334,0,136,548091646,U,81.3312067,0.452904581,0
7365,6/17/2009 7:02,13,50.81052798,10.23314917,334,0,300,548091646,U,81.3312067,0.451621496,0
7366,6/17/2009 6:41,13,50.81429925,10.20210058,293,52,105,548030040,U,163.8018601,0.041666122,U
7366,6/17/2009 6:41,13,50.81406875,10.20304774,295,52,113,548030040,F,171.7468418,0.059522162,0.027414945
7366,6/17/2009 6:41,13,50.81377462,10.20401652,296,51,118,548088307,U,99.13938466,0.067422705,U
7366,6/17/2009 6:41,13,50.81335654,10.20478263,298,50,137,548088307,T,96.91503486,0.091325144,0.027414947
7366,6/17/2009 6:41,13,50.81285924,10.20538093,299,47,144,759936407,U,20.52964652,0.106254563,U
7366,6/17/2009 6:42,13,50.81250016,10.20587965,297,28,139,759936406,U,60.02699771,0.084711851,U
7366,6/17/2009 6:42,13,50.81243319,10.2059975,298,3,136,759936406,T,58.46558615,0.084177253,0.027415373
7366,6/17/2009 6:42,13,50.81229463,10.20624015,296,23,128,759936406,T,57.90904965,0.097049866,-0.027415367
7366,6/17/2009 6:42,13,50.81209816,10.20675916,296,37,120,705797302,U,53.77160237,0.020274102,U
7366,6/17/2009 6:42,13,50.81192097,10.20747372,294,43,105,548001785,U,28.51434846,0.075140189,U
7366,6/17/2009 6:42,13,50.811826,10.20821862,295,38,100,548024682,U,104.0954596,0.065745242,U
7366,6/17/2009 6:42,13,50.81178342,10.20891373,296,35,93,548024682,F,127.4522864,0.061342182,0.027414711
7366,6/17/2009 6:42,13,50.81177462,10.20966659,297,40,89,548024682,T,100.6065357,0.05528,0.027414644
7366,6/17/2009 6:42,13,50.81184553,10.21059388,297,49,80,548024683,U,197.890414,0.046479726,U
7366,6/17/2009 6:42,13,50.81200772,10.21157188,297,52,72,548024683,T,162.9756633,0.054417844,0
7366,6/17/2009 6:42,13,50.81220914,10.21251594,295,48,74,548024683,T,155.8967135,0.032341875,-0.027414957
7366,6/17/2009 6:42,13,50.81234199,10.21336628,296,45,86,548024683,F,180.5420242,1.50E-04,0.027414493
7366,6/17/2009 6:43,13,50.81228868,10.21433213,294,49,96,548127711,U,464.3213689,0.04173315,U
7366,6/17/2009 6:43,13,50.81223512,10.21535832,295,53,95,548127711,T,447.9661325,0.035193224,0.027414305
7366,6/17/2009 6:43,13,50.81218743,10.21641972,297,53,95,548127711,T,385.2515181,0.01834573,0.027414915
7366,6/17/2009 6:43,13,50.81213722,10.21745162,298,51,96,548127711,F,458.5577377,0.002010531,0.027414298
7366,6/17/2009 6:43,13,50.81210755,10.21847044,300,52,94,548127711,U,458.5577377,0.004515976,0.027414942
7366,6/17/2009 6:43,13,50.81210914,10.21951214,303,54,87,548127711,F,466.939656,0.038040477,0.027415142
7366,6/17/2009 6:43,13,50.81210067,10.22052518,303,50,90,548127711,T,432.2846288,0.049854653,0
7366,6/17/2009 6:43,13,50.81210252,10.22148432,303,50,89,548091789,U,100.6594264,0.025722057,U
7366,6/17/2009 6:43,13,50.81214619,10.22249593,302,52,85,548091789,T,32.35364505,0.023516763,-0.027414324
7366,6/17/2009 6:43,13,50.81220486,10.2235249,300,52,84,548127712,U,143.4855928,0.022024734,U
7366,6/17/2009 6:43,13,50.81224769,10.22452503,298,49,91,548127712,T,68.18080238,0.029186614,-0.027414953
7366,6/17/2009 6:43,13,50.81219162,10.22540605,295,41,97,548127712,F,147.6856642,0.018312393,-0.027415206
7366,6/17/2009 6:44,13,50.81214887,10.22590016,295,20,97,548127713,U,8.350212619,0.013781263,U
7366,6/17/2009 6:44,13,50.81210805,10.22641338,292,32,96,548127713,F,27.91085596,0.018480609,-0.027415356
7366,6/17/2009 6:44,13,50.81203496,10.2273991,292,43,96,548024991,U,2.579007023,0.031248316,U
7366,6/17/2009 6:44,13,50.81197319,10.22848916,294,45,97,548024991,F,77.76314675,0.059606135,0.027414897
7366,6/17/2009 6:44,13,50.8118944,10.22959583,296,47,94,548025233,U,7.421329105,0.030015778,U
7366,6/17/2009 6:44,13,50.81185986,10.23051063,295,48,93,764580433,U,60.48172707,0.012900108,U
7366,6/17/2009 6:44,13,50.81188845,10.23145418,296,46,90,548025227,U,59.81783479,0.015739852,U
7366,6/17/2009 6:44,13,50.81190429,10.23221819,299,21,75,548025227,T,26.90314253,0.013005257,0.027415255
7366,6/17/2009 6:44,13,50.81194586,10.23233059,301,1,94,548025227,F,34.87544205,0.051809872,0.027415488
7366,6/17/2009 6:44,13,50.8118369,10.23246738,303,20,174,548025227,F,44.30291257,0.06046772,0.027415433
7366,6/17/2009 6:44,13,50.81146893,10.23243268,304,33,186,53394488,U,63.96499057,0.073415404,U
7366,6/17/2009 6:45,13,50.81097499,10.23236412,308,36,185,53394488,T,41.24917795,0.074037486,0.027415327
7366,6/17/2009 6:45,13,50.81061079,10.23227694,306,16,225,548128101,U,16.94539975,0.071129373,U
7366,6/17/2009 6:45,13,50.81042379,10.23201233,306,18,171,548024955,U,108.6531802,0.008151274,U
7366,6/17/2009 6:45,13,50.8102207,10.23230108,308,24,148,548024366,U,10.60801849,0.049170093,U
7366,6/17/2009 6:45,13,50.80995264,10.23242857,309,21,161,548024378,U,102.9696009,0.010978249,U
7366,6/17/2009 6:45,13,50.81000419,10.23260912,310,10,27,548024379,U,50.2215429,0.073166714,U
7366,6/17/2009 6:45,13,50.81004677,10.23266478,312,0,29,548024379,T,47.48697403,0.133733867,0.027415514
7366,6/17/2009 6:45,13,50.81003655,10.23267936,312,0,159,548024379,T,46.13929864,0.129835888,0
7366,6/17/2009 6:45,13,50.81002934,10.23268296,312,0,126,548024379,T,45.66810275,0.124539973,0
7366,6/17/2009 6:45,13,50.81006463,10.23281934,314,18,85,548024379,T,36.92835497,0.209104356,0.027415477
7366,6/17/2009 6:45,13,50.81023176,10.2330397,314,15,49,548024379,T,26.05937414,0.447555089,0
7366,6/17/2009 6:45,13,50.81038373,10.23305763,312,12,322,548091646,U,81.3312067,0.496490167,U
7366,6/17/2009 6:46,13,50.81048976,10.23298739,311,4,96,548091646,U,81.3312067,0.587692464,-0.027415345
7366,6/17/2009 6:46,13,50.81057006,10.23304632,311,4,63,548091646,U,81.3312067,0.562382048,0
7366,6/17/2009 6:46,13,50.8105662,10.23306979,312,0,82,548091646,U,81.3312067,0.539690035,0.027415538
7366,6/17/2009 6:46,13,50.81057777,10.23306266,312,0,80,548091646,U,81.3312067,0.551359422,0
7366,6/17/2009 6:46,13,50.81059176,10.23306702,312,0,181,548091646,U,81.3312067,0.554235997,0
7366,6/17/2009 6:46,13,50.81061062,10.23305998,312,0,181,548091646,U,81.3312067,0.569769882,0
7366,6/17/2009 6:47,13,50.81068028,10.23297566,319,4,250,53394488,U,41.24917795,0.565575126,U
7366,6/17/2009 6:47,13,50.81069193,10.23299402,322,0,91,53394488,U,41.24917795,0.582580225,0.027415557
7366,6/17/2009 6:47,13,50.81069176,10.23300332,323,0,179,53394488,U,41.24917795,0.591844844,0.027415556
7366,6/17/2009 6:47,13,50.81068304,10.23299335,323,0,115,53394488,U,41.24917795,0.582867239,0
7369,6/17/2009 13:10,13,51.49493594,9.385570697,195,29,161,62006493,U,87.01078333,0.055785978,U
7369,6/17/2009 13:10,13,51.49458222,9.38573272,195,25,164,62006493,T,46.04399403,0.057843468,0
7369,6/17/2009 13:10,13,51.49433546,9.385850821,195,17,168,62006493,T,17.2451588,0.063900715,0
7369,6/17/2009 13:10,13,51.49417117,9.385768762,195,0,360,62005168,U,40.55591855,0.007579281,U
7369,6/17/2009 13:10,13,51.49412239,9.385480173,195,30,271,62005168,T,23.28118406,0.062874283,0
7369,6/17/2009 13:10,13,51.49421149,9.384668386,195,27,274,62005186,U,14.63269947,0.020892908,U
7369,6/17/2009 13:10,13,51.49422909,9.38411803,195,28,327,62005186,F,52.76002222,0.00975791,0
7369,6/17/2009 13:10,13,51.49413622,9.384038821,195,0,360,62005187,U,186.8082553,0.010916984,U
7369,6/17/2009 13:10,13,51.49407478,9.383950979,195,0,360,62005187,T,183.0683521,0.112424466,0
7369,6/17/2009 13:10,13,51.49414066,9.383746292,195,0,360,706849301,U,13.20326913,0.083722693,U
7369,6/17/2009 13:11,13,51.49359584,9.383485196,195,36,189,62024756,U,38.27111507,0.173440574,U
7369,6/17/2009 13:11,13,51.49301036,9.383223932,196,37,188,62006076,U,64.76813259,0.058662307,U
7369,6/17/2009 13:11,13,51.49248096,9.383023018,196,39,194,78654476,U,23.99314364,0.007658082,U
7369,6/17/2009 13:11,13,51.49216807,9.382800227,196,18,189,62006072,U,20.35259921,0.002646262,U
7369,6/17/2009 13:11,13,51.49202457,9.382767035,196,16,179,62006072,T,11.64914684,0.044497753,0
7369,6/17/2009 13:11,13,51.49188283,9.382602246,196,4,55,576451360,U,6.579814482,0.006304189,U
7369,6/17/2009 13:11,13,51.49162265,9.382740632,196,30,157,590234862,U,8.961623215,0.065362405,U
7369,6/17/2009 13:11,13,51.49100399,9.383045062,196,48,161,78654439,U,99.9685275,0.093033311,U
7369,6/17/2009 13:11,13,51.49054172,9.383284282,196,0,360,78654439,F,159.9034259,0.074941815,0
7369,6/17/2009 13:11,13,51.48996262,9.383653421,196,46,153,62005527,U,113.7594799,0.105151918,U
7369,6/17/2009 13:11,13,51.48951578,9.384149043,196,0,360,62005527,T,102.0076134,0.163469604,0
7369,6/17/2009 13:11,13,51.48927723,9.384542825,196,20,142,62005527,F,110.5698994,0.119907314,0
7369,6/17/2009 13:12,13,51.48911035,9.385099048,196,40,143,567327291,U,15.60658758,0.107515063,U
7369,6/17/2009 13:12,13,51.48843753,9.385534488,196,54,159,62005136,U,61.45129764,0.036945819,U
7369,6/17/2009 13:12,13,51.48769439,9.385962971,196,65,160,62005149,U,50.023003,0.023402189,U
7369,6/17/2009 13:12,13,51.4868671,9.386453228,197,72,160,62005148,U,79.35122047,0.028514241,U
7369,6/17/2009 13:12,13,51.48601424,9.38695807,197,71,159,62005148,T,75.90669152,0.03290443,0
7369,6/17/2009 13:12,13,51.48514344,9.387484621,198,77,160,567319394,U,159.8841594,0.043611134,U
7369,6/17/2009 13:12,13,51.48401046,9.388142098,201,79,160,567319394,F,176.9131098,0.033781971,0.027414788
7369,6/17/2009 13:12,13,51.48298418,9.388724724,203,81,160,761986727,U,27.96700469,0.014803553,U
7369,6/17/2009 13:12,13,51.48199562,9.389297375,203,84,160,761986726,U,54.96956013,0.005016772,U
7369,6/17/2009 13:12,13,51.4809333,9.389880924,204,92,162,774505576,U,403.4528931,0.031662079,U
7369,6/17/2009 13:12,13,51.47984658,9.390476122,203,85,161,774505576,T,396.9149837,0.077296972,-0.027413339
7369,6/17/2009 13:12,13,51.47877202,9.390955232,203,134,172,774505576,T,393.0285139,0.025332,0
7369,6/17/2009 13:13,13,51.47814816,9.391024131,203,0,360,756014028,U,1112.058355,0.090967192,U
7369,6/17/2009 13:13,13,51.47779444,9.390929248,204,0,360,756014028,U,1112.058355,0.12060117,0.027414872
7369,6/17/2009 13:13,13,51.47692013,9.390785918,203,0,360,52505179,U,116.2931747,0.143465964,U
7369,6/17/2009 13:13,13,51.47639852,9.391593346,203,0,360,756014028,U,1135.831501,0.168847347,U
7369,6/17/2009 13:13,13,51.47597507,9.393036794,205,80,122,756014028,T,1071.621215,0.500655008,0.027414603
7369,6/17/2009 13:13,13,51.47513528,9.394624829,208,78,122,756014028,T,1057.861438,0.162931549,0.027414728
7369,6/17/2009 13:13,13,51.47442902,9.395904746,208,0,360,550095260,U,81.72790677,0.220770141,U
7369,6/17/2009 13:13,13,51.47387473,9.397051474,210,37,117,61791966,U,212.0070549,0.023970447,U
7369,6/17/2009 13:13,13,51.47369469,9.398382269,208,0,360,61791966,T,207.2379057,0.026521709,-0.027414744
7369,6/17/2009 13:13,13,51.47308264,9.399494464,209,67,144,61791966,T,188.9902842,0.298110684,0.027413773
7369,6/17/2009 13:13,13,51.47220883,9.400465088,211,76,152,761986731,U,47.07742379,0.148121696,U
7369,6/17/2009 13:13,13,51.47124239,9.401298165,214,88,153,756014036,U,51.88420563,0.097225998,U
7369,6/17/2009 13:14,13,51.47017412,9.402129985,217,93,155,756014036,F,145.7254102,0.104547346,0.027414799
7369,6/17/2009 13:14,13,51.46891038,9.403037829,223,79,155,761986723,U,160.3352951,0.057797874,U
7369,6/17/2009 13:14,13,51.46786013,9.403628586,223,128,168,761986725,U,336.1788318,0.008427809,U
7369,6/17/2009 13:14,13,51.46662966,9.403912229,226,48,182,761986725,T,304.4065379,0.101503742,0.027414763
7369,6/17/2009 13:14,13,51.46520977,9.404031588,228,105,178,761986725,F,310.2504775,0.130913005,0.027414188
7369,6/17/2009 13:14,13,51.46388677,9.404231329,228,100,172,761986724,U,29.98730135,0.120925875,U
7369,6/17/2009 13:14,13,51.46262404,9.4048189,231,101,158,61798588,U,459.2436913,0.112376686,U
7369,6/17/2009 13:14,13,51.46148795,9.405744765,234,98,150,761986720,U,398.0926398,0.09649885,U
7369,6/17/2009 13:14,13,51.46033628,9.406678844,236,104,154,761986720,T,365.6019114,0.074068808,0.027414315
7369,6/17/2009 13:14,13,51.45913918,9.407543186,235,102,157,761986720,T,365.3414669,0.075348271,-0.02741302
7369,6/17/2009 13:14,13,51.45763965,9.40830552,235,127,163,52505229,U,136.6030091,0.157299691,U
7369,6/17/2009 13:14,13,51.45656593,9.408948999,232,112,162,52505229,T,134.285063,0.024241881,-0.027414826
7369,6/17/2009 13:15,13,51.45542624,9.409530619,230,96,164,567319421,U,139.1000439,0.083565668,U
7369,6/17/2009 13:15,13,51.45430089,9.409938063,231,94,170,576448273,U,112.0554932,0.128932848,U
7369,6/17/2009 13:15,13,51.45331183,9.410117939,232,92,175,61798549,U,23.15986106,0.127093183,U
7369,6/17/2009 13:15,13,51.45222126,9.410165548,233,0,360,550095245,U,151.2890675,0.101333824,U
7885,6/18/2009 16:22,13,52.12648753,10.57861819,124,1,167,68004820,U,71.14792009,0.030000682,U
7885,6/18/2009 16:22,13,52.12649516,10.57861995,118,0,112,68004820,U,71.14792009,0.037549887,-0.027415565
7885,6/18/2009 16:22,13,52.12650807,10.5786451,114,1,278,68004820,U,71.14792009,0.049390449,-0.027415558
7885,6/18/2009 16:22,13,52.12646364,10.57863797,121,10,213,68004820,U,71.14792009,0.005299725,0.027415555
7885,6/18/2009 16:22,13,52.12646993,10.57861282,124,0,204,68004820,U,71.14792009,0.012642167,0.027415557
7885,6/18/2009 16:22,13,52.12648208,10.57859623,125,3,208,68004820,U,71.14792009,0.025479319,0.027415537
7885,6/18/2009 16:22,13,52.12650019,10.57861852,124,1,186,68004820,U,71.14792009,0.042635592,-0.027415524
7885,6/18/2009 16:22,13,52.12648778,10.57857712,126,0,162,68004820,U,71.14792009,0.031978193,0.02741554
7885,6/18/2009 16:22,13,52.12648812,10.57856312,128,2,331,68004820,U,71.14792009,0.032906843,0.027415559
7885,6/18/2009 16:22,13,52.1264675,10.57854384,130,0,227,68004820,U,71.14792009,0.013116168,0.027415545
7885,6/18/2009 16:22,13,52.12642777,10.57855222,135,0,254,68004820,U,71.14792009,0.026931191,0.027415552
7885,6/18/2009 16:23,13,52.12641142,10.57856387,137,1,323,68004820,U,71.14792009,0.043756809,0.02741555
7885,6/18/2009 16:23,13,52.12640455,10.57857536,138,0,138,68004820,U,71.14792009,0.051104088,0.027415549
7885,6/18/2009 16:23,13,52.12641117,10.57859933,135,0,333,68004820,U,71.14792009,0.045498319,-0.027415557
7885,6/18/2009 16:23,13,52.12644822,10.57858584,130,2,343,68004820,U,71.14792009,0.00791362,-0.027415553
7885,6/18/2009 16:23,13,52.12646406,10.57859128,128,2,175,68004820,U,71.14792009,0.007683508,-0.027415552
7885,6/18/2009 16:23,13,52.12649206,10.57859078,125,0,215,68004820,U,71.14792009,0.035679755,-0.02741555
7885,6/18/2009 16:23,13,52.12651368,10.57862062,118,1,329,68004820,U,71.14792009,0.056025307,-0.02741556
7885,6/18/2009 16:23,13,52.12650899,10.57863127,119,1,324,68004820,U,71.14792009,0.050891435,0.027415552
7885,6/18/2009 16:23,13,52.12649667,10.57863127,123,0,339,68004820,U,71.14792009,0.038582341,0.027415562
7885,6/18/2009 16:23,13,52.12648409,10.57863336,126,0,316,68004820,U,71.14792009,0.025925555,0.02741556
7885,6/18/2009 16:23,13,52.12649717,10.57862213,128,0,198,68004820,U,71.14792009,0.0394664,0.027415553
7885,6/18/2009 16:23,13,52.12649566,10.57861928,130,0,274,68004820,U,71.14792009,0.03807763,0.027415566
7885,6/18/2009 16:24,13,52.12650664,10.57860805,130,0,6,68004820,U,71.14792009,0.049520334,0
7885,6/18/2009 16:24,13,52.12650287,10.57858399,136,0,355,68004820,U,71.14792009,0.046765827,0.027415563
7885,6/18/2009 16:24,13,52.12649792,10.57856614,139,0,143,68004820,U,71.14792009,0.042571123,0.02741556
7885,6/18/2009 16:24,13,52.12650388,10.57854812,142,0,312,68004820,U,71.14792009,0.049283912,0.02741556
7885,6/18/2009 16:24,13,52.12648032,10.57856463,139,0,322,68004820,U,71.14792009,0.025050226,-0.027415551
7885,6/18/2009 16:24,13,52.12646423,10.57858022,135,0,49,68004820,U,71.14792009,0.008318629,-0.027415559
7885,6/18/2009 16:24,13,52.12646968,10.5785767,135,0,143,68004820,U,71.14792009,0.013911884,0
7885,6/18/2009 16:24,13,52.12647907,10.57857703,136,0,175,68004820,U,71.14792009,0.023279689,0.02741555
7885,6/18/2009 16:24,13,52.12648443,10.57857846,136,0,174,68004820,U,71.14792009,0.028574787,0
7885,6/18/2009 16:24,13,52.12649667,10.57857762,137,0,177,68004820,U,71.14792009,0.040839289,0.027415544
7885,6/18/2009 16:24,13,52.12651092,10.57855432,145,3,324,68004820,U,71.14792009,0.056056858,0.027415563
7885,6/18/2009 16:24,13,52.12651284,10.57855482,146,0,169,68004820,U,71.14792009,0.057954124,0.027415564
7885,6/18/2009 16:25,13,52.12651284,10.57855633,147,0,345,68004820,U,71.14792009,0.057890602,0.027415566
7885,6/18/2009 16:25,13,52.12651377,10.57855885,148,0,215,68004820,U,71.14792009,0.058713767,0.027415564
7885,6/18/2009 16:25,13,52.12650999,10.57856387,147,0,166,68004820,U,71.14792009,0.054725932,-0.027415558
7885,6/18/2009 16:25,13,52.12650455,10.57857452,146,1,288,68004820,U,71.14792009,0.048842724,-0.027415551
7885,6/18/2009 16:25,13,52.12649432,10.57859179,144,0,301,68004820,U,71.14792009,0.037895266,-0.027415553
7885,6/18/2009 16:25,13,52.12648963,10.57861165,141,1,129,68004820,U,71.14792009,0.032373947,-0.027415559
7885,6/18/2009 16:25,13,52.12649583,10.5786254,136,0,251,68004820,U,71.14792009,0.037990024,-0.027415564
7885,6/18/2009 16:25,13,52.12649943,10.57864442,130,1,333,68004820,U,71.14792009,0.040786704,-0.027415564
7885,6/18/2009 16:25,13,52.12650086,10.57866513,121,1,359,68004820,U,71.14792009,0.04134421,-0.027415565
7885,6/18/2009 16:25,13,52.12649457,10.57867317,119,2,335,68004820,U,71.14792009,0.034721551,-0.02741556
7885,6/18/2009 16:25,13,52.12649088,10.57867343,122,1,314,68004820,U,71.14792009,0.03102388,0.027415565
7885,6/18/2009 16:25,13,52.12648652,10.5786767,123,1,161,68004820,U,71.14792009,0.026530178,0.027415558
7885,6/18/2009 16:26,13,52.12650639,10.57865088,129,1,325,68004820,U,71.14792009,0.047468783,0.02741556
7885,6/18/2009 16:26,13,52.12655048,10.57862397,128,12,337,68004820,U,71.14792009,0.092651802,-0.027415476
7885,6/18/2009 16:26,13,52.12655073,10.57862523,126,0,330,68004820,U,71.14792009,0.092848575,-0.027415567
7885,6/18/2009 16:26,13,52.126525,10.57864166,127,0,45,68004820,U,71.14792009,0.066450176,0.027415514
7885,6/18/2009 16:26,13,52.12652165,10.57865046,126,0,205,68004820,U,71.14792009,0.062732943,-0.027415555
7885,6/18/2009 16:26,13,52.12654377,10.57863789,123,0,24,68004820,U,71.14792009,0.085362156,-0.027415553
7885,6/18/2009 16:26,13,52.12653749,10.57860746,135,1,153,68004820,U,71.14792009,0.080367844,0.027415565
7885,6/18/2009 16:26,13,52.12654034,10.57858533,138,1,183,68004820,U,71.14792009,0.084146286,0.027415559
7885,6/18/2009 16:26,13,52.12656012,10.57860193,137,1,279,68004820,U,71.14792009,0.103210447,-0.027415525
7885,6/18/2009 16:26,13,52.12654084,10.57861123,135,1,11,68004820,U,71.14792009,0.083556282,-0.027415548
7885,6/18/2009 16:26,13,52.12656104,10.57859782,134,2,202,68004820,U,71.14792009,0.104302532,-0.027415525
7885,6/18/2009 16:26,13,52.12653556,10.57860713,134,0,178,68004820,U,71.14792009,0.078453435,0
7885,6/18/2009 16:27,13,52.12654117,10.57862037,135,0,320,68004820,U,71.14792009,0.083501489,0.027415549
7885,6/18/2009 16:27,13,52.12655735,10.57861509,134,0,129,68004820,U,71.14792009,0.099889284,-0.027415536
7885,6/18/2009 16:27,13,52.12654704,10.57860243,135,0,156,68004820,U,71.14792009,0.090120992,0.027415543
7885,6/18/2009 16:27,13,52.12653598,10.57859933,134,1,328,68004820,U,71.14792009,0.079201193,-0.027415546
7885,6/18/2009 16:27,13,52.1265276,10.57859262,136,0,155,68004820,U,71.14792009,0.071110888,0.027415559
7885,6/18/2009 16:27,13,52.12651595,10.5786026,136,1,329,68004820,U,71.14792009,0.059051363,0
7885,6/18/2009 16:27,13,52.12650522,10.57861333,137,1,142,68004820,U,71.14792009,0.047879472,0.027415543
7885,6/18/2009 16:27,13,52.12650773,10.57862213,136,1,307,68004820,U,71.14792009,0.050017052,-0.027415556
7886,6/18/2009 16:15,13,52.12080242,10.57020796,125,53,346,572231631,U,167.4591066,0.043519195,U
7886,6/18/2009 16:15,13,52.1212097,10.5704248,124,41,59,572231631,T,166.521796,0.001325986,-0.027414736
7886,6/18/2009 16:16,13,52.12143274,10.57169784,123,66,74,779683216,U,42.12862608,0.035330071,U
7886,6/18/2009 16:16,13,52.12171538,10.57326442,121,85,74,779683217,U,403.1860227,0.030908661,U
7886,6/18/2009 16:16,13,52.12212157,10.57550934,123,102,74,779683217,T,302.3017247,0.025563015,0.027414173
7886,6/18/2009 16:16,13,52.12247092,10.57746819,125,95,74,779683217,U,302.3017247,0.026478719,0.027414352
7886,6/18/2009 16:16,13,52.12274577,10.57895564,127,57,71,779683217,T,185.9046281,0.028712114,0.027414642
7886,6/18/2009 16:16,13,52.12287208,10.57953919,127,20,47,779683217,F,227.7989241,0.012494534,0
7886,6/18/2009 16:16,13,52.12332596,10.57953458,128,47,355,779683207,U,121.739139,0.005650876,U
7886,6/18/2009 16:16,13,52.12400448,10.57943056,127,53,354,779683207,T,71.45223313,0.007958734,-0.027414245
7886,6/18/2009 16:16,13,52.12434889,10.57956484,128,28,60,68005331,U,168.7095161,0.052020278,U
7886,6/18/2009 16:16,13,52.12436062,10.5803312,130,46,89,68005331,T,149.0205418,0.08938,0.027415111
7886,6/18/2009 16:16,13,52.12449289,10.58153987,131,41,59,68005331,T,139.9326096,0.038303485,0.027414105
7886,6/18/2009 16:16,13,52.12471258,10.58191672,132,22,53,68005331,F,159.9343654,0.035091381,0.027414948
7886,6/18/2009 16:17,13,52.12487569,10.58209249,132,20,7,703992602,U,186.5488924,0.007550782,U
7886,6/18/2009 16:17,13,52.12511927,10.58185193,129,26,298,703992602,U,186.5488924,0.172077485,-0.027415383
7886,6/18/2009 16:17,13,52.12511223,10.58130099,128,29,269,68004780,U,163.0324152,0.190315422,U
7886,6/18/2009 16:17,13,52.12508675,10.58070503,128,25,269,68004780,T,104.868238,0.165031237,0
7886,6/18/2009 16:17,13,52.12518607,10.58015283,128,26,308,68004780,F,178.0487769,0.071228071,0
7886,6/18/2009 16:17,13,52.12540434,10.57993323,129,26,343,68004780,T,159.9861392,0.04017842,0.02741507
7886,6/18/2009 16:17,13,52.12578965,10.57982845,129,21,348,68004661,U,44.7330192,0.07145,U
7886,6/18/2009 16:17,13,52.12612158,10.57971312,129,29,358,68004661,T,39.11157137,0.029307211,0
7886,6/18/2009 16:17,13,52.12637178,10.57968889,129,19,353,68004676,U,15.57584155,0.06111,U
7886,6/18/2009 16:17,13,52.12646037,10.57932084,130,25,266,68004820,U,71.14792009,0.026694348,U
7886,6/18/2009 16:17,13,52.12643447,10.57875247,128,25,265,68004820,U,71.14792009,0.028661237,-0.027415228
7886,6/18/2009 16:18,13,52.12644696,10.57849372,127,10,314,68004820,U,71.14792009,0.005297201,-0.027415258
7886,6/18/2009 16:18,13,52.12652282,10.57846237,128,2,359,68004820,U,71.14792009,0.071814475,0.027415416
7886,6/18/2009 16:18,13,52.12654319,10.57845793,129,0,317,68004820,U,71.14792009,0.092353225,0.027415528
7886,6/18/2009 16:18,13,52.12654729,10.57846103,128,0,216,68004820,U,71.14792009,0.096319184,-0.027415559
7886,6/18/2009 16:18,13,52.12654897,10.57846396,128,0,213,68004820,U,71.14792009,0.097874438,0
7886,6/18/2009 16:18,13,52.12655165,10.57846698,128,0,218,68004820,U,71.14792009,0.10042502,0
7886,6/18/2009 16:18,13,52.12655266,10.57846782,128,0,249,68004820,U,71.14792009,0.101398789,0
7886,6/18/2009 16:18,13,52.12655333,10.57846782,128,0,203,68004820,U,71.14792009,0.102068196,0
7886,6/18/2009 16:18,13,52.12655643,10.57847494,127,0,167,68004820,U,71.14792009,0.104865927,-0.027415557
7886,6/18/2009 16:18,13,52.1265623,10.57848902,125,0,360,68004820,U,71.14792009,0.110138414,-0.027415558
7886,6/18/2009 16:18,13,52.12656959,10.57847033,124,2,343,68004820,U,71.14792009,0.118208211,-0.027415541
7886,6/18/2009 16:18,13,52.12655878,10.57845583,124,0,89,68004820,U,71.14792009,0.108017766,0
